chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chrUn_random	39675725	39676013	289	18	165	0.571	0.764
chrUn_random	39678913	39679433	521	35	348	0.668	0.608
chrUn_random	39704978	39706045	1068	154	650	0.609	1.578
chrUn_random	39726003	39726204	202	13	134	0.663	0.656
chrUn_random	39741568	39741907	340	16	193	0.568	0.588
chrUn_random	39750047	39750321	275	35	179	0.651	1.213
chrUn_random	39765160	39765279	120	10	70	0.583	1.009
chrUn_random	39780633	39780897	265	15	134	0.506	0.887
chrUn_random	39789749	39789867	119	12	69	0.58	1.244
chrUn_random	39803321	39803885	565	64	404	0.715	0.892
chrUn_random	39806499	39806892	394	38	275	0.698	0.807
chrUn_random	39813695	39815464	1770	155	1173	0.663	0.798
chrUn_random	39816953	39817616	664	47	392	0.59	0.819
chrUn_random	39817824	39817968	145	19	86	0.593	1.49
chrUn_random	39819984	39820496	513	70	373	0.727	1.038
chrUn_random	39852788	39852960	173	18	109	0.63	1.081
chrUn_random	39860816	39861055	240	12	140	0.583	0.591
chrUn_random	39887879	39888057	179	17	109	0.609	1.091
chrUn_random	39895039	39895310	272	11	126	0.463	0.756
chrUn_random	39947183	39947744	562	72	387	0.689	1.097
chrUn_random	39948807	39949390	584	48	370	0.634	0.826
chrUn_random	39949509	39950178	670	76	465	0.694	0.947
chrUn_random	39952031	39952586	556	37	352	0.633	0.678
chrUn_random	39952726	39953106	381	20	240	0.63	0.533
chrUn_random	39953595	39953755	161	12	108	0.671	0.665
chrUn_random	39971530	39971788	259	22	154	0.595	0.969
chrUn_random	39984977	39985146	170	10	91	0.535	0.821
chrUn_random	39987964	39988133	170	10	92	0.541	0.803
chrUn_random	40022999	40023629	631	54	445	0.705	0.698
chrUn_random	40092119	40092464	346	34	229	0.662	0.897
chrUn_random	40092724	40093245	522	16	244	0.467	0.674
chrUn_random	40119497	40119905	409	24	210	0.513	0.891
chrUn_random	40140362	40140543	182	13	114	0.626	0.736
chrUn_random	40157570	40157838	269	24	148	0.55	1.36
chrUn_random	40176474	40176679	206	13	97	0.471	1.14
chrUn_random	40221281	40221902	622	61	407	0.654	0.935
chrUn_random	40228796	40228941	146	20	104	0.712	1.08
chrUn_random	40231415	40231759	345	18	205	0.594	0.591
chrUn_random	40232006	40232419	414	32	265	0.64	0.971
chrUn_random	40241030	40241266	237	18	162	0.684	0.65
chrUn_random	40241865	40242066	202	25	139	0.688	1.05
chrUn_random	40242192	40242495	304	17	191	0.628	0.58
chrUn_random	40243330	40243931	602	34	325	0.54	0.778
chrUn_random	40260582	40262130	1549	202	1135	0.733	0.972
chrUn_random	40263665	40263948	284	39	212	0.746	0.987
chrUn_random	40317620	40319794	2175	308	1306	0.6	1.585
chrUn_random	40320257	40320955	699	99	419	0.599	1.585
chrUn_random	40321137	40322732	1596	188	942	0.59	1.356
chrUn_random	40359382	40359725	344	27	209	0.608	0.919
chrUn_random	40364503	40364625	123	9	57	0.463	1.438
chrUn_random	40376495	40376766	272	33	196	0.721	1.11
chrUn_random	40399085	40399783	699	62	467	0.668	0.795
chrUn_random	40422838	40423230	393	51	268	0.682	1.116
chrUn_random	40424096	40424369	274	21	142	0.518	1.195
chrUn_random	40440074	40440720	647	64	466	0.72	1.085
chrUn_random	40446620	40446748	129	10	84	0.651	0.742
chrUn_random	40451270	40451930	661	48	380	0.575	0.879
chrUn_random	40457896	40458346	451	29	311	0.69	0.546
chrUn_random	40459679	40460129	451	45	321	0.712	0.822
chrUn_random	40461091	40461779	689	67	444	0.644	0.959
chrUn_random	40469042	40469166	125	10	83	0.664	0.812
chrUn_random	40470770	40471032	263	15	150	0.57	0.727
chrUn_random	40471369	40471809	441	41	300	0.68	1.256
chrUn_random	40471976	40472145	170	15	122	0.718	0.713
chrUn_random	40473013	40473297	285	19	195	0.684	0.578
chrUn_random	40483414	40483826	413	22	201	0.487	0.905
chrUn_random	40492146	40492737	592	28	346	0.584	0.554
chrUn_random	40504022	40504753	732	43	413	0.564	0.793
chrUn_random	40521939	40522065	127	9	61	0.48	1.229
chrUn_random	40527561	40527658	98	4	57	0.582	0.495
chrUn_random	40527986	40528208	223	11	117	0.525	0.718
chrUn_random	40533666	40534657	992	84	609	0.614	0.899
chrUn_random	40545632	40545857	226	8	113	0.5	0.567
chrUn_random	40580342	40580619	278	32	194	0.698	0.987
chrUn_random	40597201	40597438	238	13	151	0.634	0.543
chrUn_random	40600253	40600385	133	8	64	0.481	1.048
chrUn_random	40626273	40626382	110	21	91	0.827	1.147
chrUn_random	40635744	40636047	304	28	176	0.579	1.147
chrUn_random	40656575	40657144	570	78	435	0.763	0.943
chrUn_random	40666343	40666712	370	21	184	0.497	0.92
chrUn_random	40683684	40684337	654	65	430	0.657	0.939
chrUn_random	40710316	40710992	677	39	409	0.604	0.631
chrUn_random	40713089	40713323	235	12	127	0.54	0.707
chrUn_random	40738914	40739043	130	11	76	0.585	1.036
chrUn_random	40747608	40748104	497	49	354	0.712	0.784
chrUn_random	40750296	40751013	718	90	478	0.666	1.158
chrUn_random	40766424	40766752	329	25	194	0.59	0.89
chrUn_random	40805893	40805997	105	11	76	0.724	0.809
chrUn_random	40813293	40813608	316	26	207	0.655	0.775
chrUn_random	40821095	40821404	310	20	184	0.594	0.74
chrUn_random	40825665	40825931	267	14	167	0.625	0.542
chrUn_random	40827109	40827898	790	34	450	0.57	0.531
chrUn_random	40836533	40837136	604	46	386	0.639	0.756
chrUn_random	40837828	40838716	889	93	603	0.678	0.929
chrUn_random	40843446	40843618	173	27	131	0.757	1.094
chrUn_random	40845571	40846018	448	41	305	0.681	0.791
chrUn_random	40848451	40848603	153	11	97	0.634	0.719
chrUn_random	40849504	40849741	238	25	171	0.718	0.9
chrUn_random	40851377	40851487	111	11	72	0.649	0.949
chrUn_random	40852234	40852478	245	34	186	0.759	0.966
chrUn_random	40872140	40872309	170	17	108	0.635	1.062
chrUn_random	40872499	40872735	237	17	164	0.692	0.607
chrUn_random	40873460	40873570	111	10	66	0.595	1.122
chrUn_random	40875214	40875372	159	14	105	0.66	0.809
chrUn_random	40885331	40885659	329	15	191	0.581	0.544
chrUn_random	40885820	40886223	404	41	289	0.715	0.793
chrUn_random	40888127	40888345	219	11	126	0.575	0.661
chrUn_random	40888869	40889593	725	33	413	0.57	0.616
chrUn_random	40896528	40896849	322	19	177	0.55	0.781
chrUn_random	40897455	40897724	270	22	179	0.663	0.745
chrUn_random	40932767	40933184	418	23	208	0.498	0.89
chrUn_random	40945796	40946074	279	20	162	0.581	0.864
chrUn_random	40949568	40950049	482	63	350	0.726	1.006
chrUn_random	40950163	40950462	300	43	224	0.747	1.056
chrUn_random	40975727	40975954	228	13	128	0.561	0.786
chrUn_random	41005186	41005554	369	46	263	0.713	0.985
chrUn_random	41041398	41041825	428	26	246	0.575	0.809
chrUn_random	41044223	41045231	1009	79	560	0.555	1.041
chrUn_random	41055987	41056572	586	37	369	0.63	0.673
chrUn_random	41061213	41063454	2242	231	1504	0.671	1.255
chrUn_random	41066994	41067562	569	81	389	0.684	1.226
chrUn_random	41092776	41093159	384	18	219	0.57	0.579
chrUn_random	41096386	41096770	385	20	218	0.566	0.649
chrUn_random	41146238	41146446	209	24	144	0.689	0.972
chrUn_random	41163442	41163588	147	13	99	0.673	0.843
chrUn_random	41163745	41163902	158	14	107	0.677	0.834
chrUn_random	41174576	41175055	480	51	312	0.65	1.015
chrUn_random	41185989	41186318	330	54	264	0.8	1.031
chrUn_random	41229477	41229963	487	26	285	0.585	0.651
chrUn_random	41230278	41230721	444	26	260	0.586	0.683
chrUn_random	41240262	41240975	714	54	479	0.671	0.677
chrUn_random	41242552	41242961	410	46	288	0.702	0.91
chrUn_random	41249450	41249770	321	22	199	0.62	0.831
chrUn_random	41252800	41253904	1105	107	713	0.645	0.993
chrUn_random	41256991	41257288	298	15	174	0.584	0.683
chrUn_random	41257693	41258093	401	45	287	0.716	0.877
chrUn_random	41273373	41273463	91	7	41	0.451	1.685
chrUn_random	41308976	41309607	632	64	446	0.706	0.813
chrUn_random	41312100	41312526	427	26	223	0.522	0.893
chrUn_random	41328806	41329024	219	15	114	0.521	1.05
chrUn_random	41347807	41348051	245	14	159	0.649	0.546
chrUn_random	41356639	41357480	842	63	522	0.62	0.782
chrUn_random	41382643	41382795	153	10	79	0.516	0.988
chrUn_random	41406383	41406572	190	17	115	0.605	0.979
chrUn_random	41414872	41414978	107	7	57	0.533	0.929
chrUn_random	41419043	41419391	349	17	185	0.53	0.697
chrUn_random	41419812	41420008	197	10	103	0.523	0.745
chrUn_random	41420431	41420629	199	8	106	0.533	0.584
chrUn_random	41420764	41421646	883	42	462	0.523	0.696
chrUn_random	41421969	41422430	462	35	275	0.595	0.859
chrUn_random	41422806	41423250	445	24	228	0.512	0.826
chrUn_random	41423580	41423688	109	9	67	0.615	0.908
chrUn_random	41424088	41424273	186	18	125	0.672	0.858
chrUn_random	41424694	41424842	149	15	95	0.638	1.009
chrUn_random	41426455	41426625	171	12	97	0.567	1.003
chrUn_random	41428543	41428734	192	14	113	0.589	0.867
chrUn_random	41444072	41444404	333	16	185	0.556	0.643
chrUn_random	41444547	41445333	787	62	502	0.638	0.8
chrUn_random	41446359	41446639	281	23	181	0.644	0.789
chrUn_random	41450369	41450514	146	11	80	0.548	1.02
chrUn_random	41452895	41453410	516	34	300	0.581	0.81
chrUn_random	41454164	41454516	353	24	181	0.513	1.131
chrUn_random	41503012	41503153	142	18	107	0.754	0.945
chrUn_random	41536084	41536448	365	26	215	0.589	0.844
chrUn_random	41547217	41548716	1500	108	994	0.663	0.66
chrUn_random	41557505	41557602	98	12	58	0.592	1.405
chrUn_random	41573314	41573505	192	23	125	0.651	1.131
chrUn_random	41598626	41599293	668	43	413	0.618	0.693
chrUn_random	41600011	41602869	2859	152	1688	0.59	0.615
chrUn_random	41605319	41605421	103	10	67	0.65	0.943
chrUn_random	41609872	41610104	233	13	126	0.541	0.768
chrUn_random	41615344	41615617	274	15	167	0.609	0.59
chrUn_random	41619515	41619905	391	23	198	0.506	0.918
chrUn_random	41620553	41621205	653	39	425	0.651	0.564
chrUn_random	41634512	41634972	461	36	264	0.573	0.954
chrUn_random	41681651	41681916	266	12	164	0.617	0.476
chrUn_random	41693251	41693761	511	39	335	0.656	0.719
chrUn_random	41696653	41696818	166	10	78	0.47	1.092
chrUn_random	41741424	41741772	349	19	190	0.544	0.736
chrUn_random	41742178	41742239	62	5	35	0.565	1.02
chrUn_random	41744535	41744914	380	23	235	0.618	0.639
chrUn_random	41745151	41745327	177	18	113	0.638	1.011
chrUn_random	41784472	41784871	400	21	193	0.482	0.908
chrUn_random	41787968	41788272	305	25	165	0.541	1.151
chrUn_random	41793984	41794382	399	27	245	0.614	0.784
chrUn_random	41809415	41809680	266	15	167	0.628	0.578
chrUn_random	41818338	41819259	922	98	617	0.669	0.963
chrUn_random	41828165	41828280	116	10	67	0.578	1.172
chrUn_random	41855631	41855789	159	10	90	0.566	0.818
chrUn_random	41860532	41861136	605	43	380	0.628	0.724
chrUn_random	41873815	41874351	537	61	379	0.706	0.918
chrUn_random	41879892	41881241	1350	115	909	0.673	0.938
chrUn_random	41930374	41930539	166	8	87	0.524	0.718
chrUn_random	41966582	41966928	347	30	232	0.669	0.933
chrUn_random	41991959	41992463	505	23	283	0.56	0.58
chrUn_random	41996115	41996461	347	37	260	0.749	0.765
chrUn_random	42006498	42007230	733	60	482	0.658	0.759
chrUn_random	42007343	42007661	319	18	199	0.624	0.581
chrUn_random	42018720	42019041	322	45	228	0.708	1.119
chrUn_random	42022772	42023009	238	34	176	0.739	1.076
chrUn_random	42024134	42024443	310	19	167	0.539	0.846
chrUn_random	42027771	42028036	266	19	155	0.583	0.872
chrUn_random	42030709	42031289	581	26	333	0.573	0.546
chrUn_random	42031454	42031645	192	12	124	0.646	0.599
chrUn_random	42032081	42032587	507	25	293	0.578	0.592
chrUn_random	42033063	42033277	215	23	150	0.698	0.881
chrUn_random	42044325	42044918	594	29	316	0.532	0.694
chrUn_random	42045486	42045649	164	9	99	0.604	0.602
chrUn_random	42046195	42047298	1104	78	728	0.659	0.651
chrUn_random	42047540	42047952	413	30	273	0.661	0.674
chrUn_random	42057557	42057901	345	42	259	0.751	0.866
chrUn_random	42059737	42060194	458	44	305	0.666	0.881
chrUn_random	42060336	42061136	801	90	547	0.683	0.975
chrUn_random	42067958	42068290	333	38	239	0.718	0.887
chrUn_random	42069236	42069443	208	10	102	0.49	0.8
chrUn_random	42069641	42069870	230	11	128	0.557	0.692
chrUn_random	42083611	42083748	138	9	69	0.5	1.044
chrUn_random	42086852	42087064	213	24	130	0.61	1.215
chrUn_random	42088810	42089390	581	42	378	0.651	0.685
chrUn_random	42091407	42092272	866	47	499	0.576	0.654
chrUn_random	42095522	42096115	594	34	378	0.636	0.566
chrUn_random	42096299	42096397	99	10	44	0.444	2.157
chrUn_random	42100562	42100640	79	9	56	0.709	0.926
chrUn_random	42103359	42103700	342	22	214	0.626	0.663
chrUn_random	42135116	42135205	90	8	52	0.578	1.125
chrUn_random	42137326	42137520	195	11	100	0.513	0.894
chrUn_random	42169655	42170221	567	35	376	0.663	0.562
chrUn_random	42196367	42197022	656	40	447	0.681	0.557
chrUn_random	42198481	42199048	568	55	359	0.632	0.97
chrUn_random	42200200	42200370	171	12	89	0.52	1.086
chrUn_random	42211010	42211272	263	21	179	0.681	0.703
chrUn_random	42212340	42212612	273	22	200	0.733	0.606
chrUn_random	42212783	42213028	246	13	157	0.638	0.549
chrUn_random	42215290	42215401	112	6	57	0.509	0.83
chrUn_random	42227284	42227556	273	23	201	0.736	0.626
chrUn_random	42235239	42235616	378	14	202	0.534	0.534
chrUn_random	42241926	42242254	329	16	162	0.492	0.802
chrUn_random	42250361	42250609	249	24	158	0.635	0.976
chrUn_random	42267336	42267629	294	21	175	0.595	0.836
chrUn_random	42344722	42344850	129	14	85	0.659	1.042
chrUn_random	42367993	42368168	176	12	102	0.58	0.817
chrUn_random	42371201	42371409	209	18	135	0.646	0.846
chrUn_random	42374658	42374768	111	11	79	0.712	0.87
chrUn_random	42377702	42378046	345	18	185	0.536	0.731
chrUn_random	42380764	42381277	514	37	310	0.603	0.798
chrUn_random	42381431	42381714	284	23	207	0.729	0.63
chrUn_random	42383315	42385922	2608	148	1460	0.56	0.728
chrUn_random	42386335	42387073	739	47	452	0.612	0.689
chrUn_random	42387767	42388158	392	34	253	0.645	0.847
chrUn_random	42388429	42389479	1051	67	647	0.616	0.673
chrUn_random	42389649	42389853	205	17	124	0.605	0.908
chrUn_random	42389991	42390222	232	16	139	0.599	0.769
chrUn_random	42390437	42390764	328	19	200	0.61	0.647
chrUn_random	42392388	42393154	767	52	443	0.578	0.836
chrUn_random	42394435	42397698	3264	198	2012	0.616	0.639
chrUn_random	42410031	42410138	108	6	55	0.509	0.857
chrUn_random	42410395	42410573	179	13	98	0.547	0.97
chrUn_random	42411239	42411437	199	19	132	0.663	0.893
chrUn_random	42419956	42420337	382	44	277	0.725	0.879
chrUn_random	42423123	42423842	720	31	399	0.554	0.561
chrUn_random	42440626	42441058	433	45	322	0.744	0.761
chrUn_random	42443780	42443970	191	18	134	0.702	0.769
chrUn_random	42448291	42449134	844	42	486	0.576	0.6
chrUn_random	42450361	42450562	202	12	136	0.673	0.547
chrUn_random	42450943	42451196	254	32	159	0.626	1.287
chrUn_random	42457215	42457452	238	15	149	0.626	0.656
chrUn_random	42459067	42459311	245	14	114	0.465	1.059
chrUn_random	42462888	42463073	186	8	86	0.462	0.816
chrUn_random	42463203	42463552	350	16	200	0.571	0.564
chrUn_random	42469771	42470097	327	41	214	0.654	1.175
chrUn_random	42502736	42503101	366	16	174	0.475	0.782
chrUn_random	42509815	42510254	440	59	337	0.766	0.922
chrUn_random	42517700	42518193	494	32	302	0.611	0.696
chrUn_random	42518562	42518754	193	12	120	0.622	0.644
chrUn_random	42519802	42520429	628	39	406	0.646	0.6
chrUn_random	42525055	42525170	116	12	75	0.647	1.058
chrUn_random	42525328	42526316	989	89	694	0.702	0.735
chrUn_random	42527292	42528161	870	77	608	0.699	0.726
chrUn_random	42528511	42528658	148	9	96	0.649	0.641
chrUn_random	42529184	42529352	169	15	119	0.704	0.717
chrUn_random	42533892	42534217	326	26	218	0.669	0.736
chrUn_random	42537768	42538948	1181	118	818	0.693	0.844
chrUn_random	42548456	42548723	268	22	179	0.668	0.739
chrUn_random	42549138	42549594	457	29	298	0.652	0.603
chrUn_random	42551247	42551371	125	15	84	0.672	1.073
chrUn_random	42557222	42558072	851	79	579	0.68	0.802
chrUn_random	42601042	42601803	762	93	579	0.76	0.854
chrUn_random	42613873	42614353	481	48	330	0.686	0.859
chrUn_random	42616313	42617826	1514	111	940	0.621	0.771
chrUn_random	42658799	42659042	244	15	141	0.578	0.739
chrUn_random	42727511	42727692	182	36	145	0.797	1.251
chrUn_random	42731261	42731581	321	43	238	0.741	1
chrUn_random	42732297	42732655	359	46	266	0.741	0.962
chrUn_random	42735039	42735247	209	35	163	0.78	1.12
chrUn_random	42746931	42747161	231	11	122	0.528	0.727
chrUn_random	42752320	42754242	1923	292	1148	0.597	1.721
chrUn_random	42755855	42756574	720	94	428	0.594	1.482
chrUn_random	42829921	42830141	221	19	145	0.656	0.823
chrUn_random	42906048	42906244	197	29	160	0.812	0.893
chrUn_random	42907189	42908251	1063	181	822	0.773	1.151
chrUn_random	42931924	42932466	543	21	270	0.497	0.644
chrUn_random	42933509	42933625	117	10	65	0.556	1.121
chrUn_random	42980821	42981025	205	20	122	0.595	1.102
chrUn_random	42997346	42997509	164	8	81	0.494	0.87
chrUn_random	42997816	42998638	823	29	397	0.482	0.618
chrUn_random	42998884	42999151	268	11	132	0.493	0.731
chrUn_random	43012561	43013067	507	31	280	0.552	1.253
chrUn_random	43014138	43015170	1033	58	554	0.536	1.271
chrUn_random	43043044	43043242	199	24	145	0.729	0.914
chrUn_random	43044610	43045503	894	92	608	0.68	0.938
chrUn_random	43046866	43047022	157	15	101	0.643	0.984
chrUn_random	43081783	43083117	1335	89	804	0.602	0.75
chrUn_random	43089296	43089505	210	12	99	0.471	1.296
chrUn_random	43089825	43089937	113	5	58	0.513	0.679
chrUn_random	43090581	43092055	1475	99	859	0.582	0.815
chrUn_random	43092588	43092955	368	21	201	0.546	0.781
chrUn_random	43099263	43099658	396	25	251	0.634	0.629
chrUn_random	43101564	43102761	1198	100	794	0.663	0.767
chrUn_random	43118047	43118393	347	47	270	0.778	0.908
chrUn_random	43156564	43156895	332	20	177	0.533	0.85
chrUn_random	43205345	43205933	589	73	420	0.713	1.047
chrUn_random	43206432	43208162	1731	111	1161	0.671	0.571
chrUn_random	43208898	43209061	164	16	119	0.726	0.75
chrUn_random	43218673	43219099	427	24	234	0.548	0.749
chrUn_random	43221619	43222345	727	39	459	0.631	0.553
chrUn_random	43222826	43223022	197	11	119	0.604	0.612
chrUn_random	43255190	43255642	453	58	326	0.72	0.989
chrUn_random	43283345	43283696	352	45	256	0.727	0.967
chrUn_random	43285535	43285711	177	36	129	0.729	1.534
chrUn_random	43292109	43292433	325	33	234	0.72	0.818
chrUn_random	43332953	43333141	189	11	103	0.545	0.793
chrUn_random	43337242	43337911	670	66	470	0.701	0.808
chrUn_random	43350497	43351921	1425	199	1031	0.724	1.073
chrUn_random	43378111	43378336	226	24	158	0.699	0.881
chrUn_random	43417941	43418079	139	19	105	0.755	0.991
chrUn_random	43478598	43479265	668	70	445	0.666	0.948
chrUn_random	43481268	43482434	1167	61	652	0.559	0.678
chrUn_random	43489245	43489489	245	33	192	0.784	0.894
chrUn_random	43498288	43498640	353	45	262	0.742	0.958
chrUn_random	43509248	43509311	64	7	40	0.625	1.131
chrUn_random	43509715	43510126	412	18	203	0.493	0.737
chrUn_random	43510353	43510880	528	31	305	0.578	0.724
chrUn_random	43515519	43515700	182	12	95	0.522	0.977
chrUn_random	43527889	43528025	137	11	75	0.547	1.087
chrUn_random	43554548	43554751	204	20	125	0.613	1.075
chrUn_random	43568613	43568765	153	13	101	0.66	0.815
chrUn_random	43612592	43612698	107	15	75	0.701	1.284
chrUn_random	43616656	43617648	993	107	707	0.712	1.193
chrUn_random	43663793	43664045	253	21	150	0.593	0.951
chrUn_random	43684575	43684833	259	17	147	0.568	0.821
chrUn_random	43695008	43695097	90	5	44	0.489	0.932
chrUn_random	43725878	43726400	523	56	346	0.662	0.981
chrUn_random	43736665	43736895	231	13	139	0.602	0.626
chrUn_random	43738880	43739108	229	16	135	0.59	0.855
chrUn_random	43773088	43773239	152	16	103	0.678	0.921
chrUn_random	43775681	43775824	144	9	76	0.528	0.898
chrUn_random	43776700	43776858	159	13	92	0.579	0.994
chrUn_random	43778725	43778903	179	16	107	0.598	1.041
chrUn_random	43782799	43783789	991	43	546	0.551	0.572
chrUn_random	43802110	43802553	444	26	280	0.631	0.598
chrUn_random	43802682	43802952	271	15	177	0.653	0.523
chrUn_random	43805017	43805739	723	61	492	0.68	0.773
chrUn_random	43811519	43811650	132	18	105	0.795	0.944
chrUn_random	43853680	43853998	319	41	208	0.652	1.218
chrUn_random	43881078	43881186	109	12	67	0.615	1.168
chrUn_random	43906455	43906839	385	19	189	0.491	0.823
chrUn_random	43912399	43912551	153	14	83	0.542	1.312
chrUn_random	43918256	43918704	449	26	219	0.488	0.977
chrUn_random	43923482	43923634	153	14	83	0.542	1.312
chrUn_random	43944562	43944905	344	18	162	0.471	0.947
chrUn_random	43945347	43945738	392	26	257	0.656	0.624
chrUn_random	44053581	44054066	486	51	342	0.704	0.858
chrUn_random	44092832	44092992	161	17	128	0.795	0.669
chrUn_random	44099863	44100190	328	24	217	0.662	0.669
chrUn_random	44133634	44133919	286	16	163	0.57	0.706
chrUn_random	44138914	44139071	158	11	84	0.532	0.999
chrUn_random	44184787	44184892	106	7	57	0.538	1.057
chrUn_random	44199983	44200171	189	17	115	0.608	1.084
chrUn_random	44200488	44201093	606	36	349	0.576	0.717
chrUn_random	44238820	44239292	473	45	338	0.715	0.748
chrUn_random	44239428	44239659	232	24	169	0.728	0.783
chrUn_random	44251938	44252138	201	22	132	0.657	1.056
chrUn_random	44253924	44254659	736	41	455	0.618	0.587
chrUn_random	44254962	44255301	340	19	193	0.568	0.715
chrUn_random	44264340	44264538	199	17	119	0.598	0.971
chrUn_random	44276095	44276609	515	46	353	0.685	0.773
chrUn_random	44304402	44304831	430	23	260	0.605	0.595
chrUn_random	44311462	44312514	1053	51	576	0.547	0.647
chrUn_random	44314543	44315001	459	27	265	0.577	0.706
chrUn_random	44316790	44317443	654	37	396	0.606	0.617
chrUn_random	44319965	44320272	308	22	205	0.666	0.656
chrUn_random	44340647	44341006	360	22	190	0.528	0.9
chrUn_random	44341197	44341440	244	14	135	0.553	0.811
chrUn_random	44354209	44354601	393	22	224	0.57	0.697
chrUn_random	44408625	44408826	202	13	127	0.629	0.66
chrUn_random	44410806	44410911	106	9	69	0.651	0.802
chrUn_random	44413241	44416514	3274	207	1901	0.581	0.755
chrUn_random	44418338	44419332	995	49	569	0.572	0.606
chrUn_random	44422695	44423090	396	26	254	0.641	0.705
chrUn_random	44424632	44424796	165	12	106	0.642	0.709
chrUn_random	44425642	44426145	504	29	314	0.623	0.598
chrUn_random	44461169	44461666	498	42	333	0.669	0.756
chrUn_random	44463712	44464018	307	31	228	0.743	0.738
chrUn_random	44466086	44466386	301	23	213	0.708	0.616
chrUn_random	44467731	44468412	682	81	487	0.714	0.944
chrUn_random	44469877	44470076	200	16	129	0.645	0.777
chrUn_random	44470432	44470894	463	35	304	0.657	0.703
chrUn_random	44472771	44473057	287	43	225	0.784	0.976
chrUn_random	44473192	44473839	648	62	466	0.719	0.756
chrUn_random	44483412	44483636	225	15	150	0.667	0.616
chrUn_random	44484149	44484578	430	21	231	0.537	0.678
chrUn_random	44485358	44485441	84	7	58	0.69	0.794
chrUn_random	44512531	44512913	383	23	252	0.658	0.617
chrUn_random	44520440	44520892	453	37	305	0.673	0.727
chrUn_random	44530541	44530657	117	9	71	0.607	0.9
chrUn_random	44531439	44532078	640	39	353	0.552	0.804
chrUn_random	44573335	44573775	441	20	235	0.533	0.649
chrUn_random	44577211	44577474	264	14	146	0.553	0.697
chrUn_random	44578204	44578441	238	12	133	0.559	0.648
chrUn_random	44583156	44583479	324	42	237	0.731	0.969
chrUn_random	44599958	44600466	509	29	304	0.597	0.686
chrUn_random	44648368	44648853	486	65	287	0.591	1.697
chrUn_random	44649971	44650289	319	13	167	0.524	0.637
chrUn_random	44670264	44670374	111	8	60	0.541	0.991
chrUn_random	44713149	44713346	198	8	100	0.505	0.634
chrUn_random	44717420	44718248	829	74	505	0.609	1.054
chrUn_random	44718547	44718770	224	14	105	0.469	1.139
chrUn_random	44720825	44721205	381	21	175	0.459	1.089
chrUn_random	44738671	44738912	242	23	170	0.702	0.807
chrUn_random	44757296	44758061	766	108	527	0.688	1.211
chrUn_random	44771754	44771936	183	26	141	0.77	0.966
chrUn_random	44774302	44774657	356	17	212	0.596	0.542
chrUn_random	44776059	44777409	1351	137	897	0.664	0.922
chrUn_random	44778767	44779676	910	151	690	0.758	1.169
chrUn_random	44824435	44824881	447	51	346	0.774	0.775
chrUn_random	44841791	44842127	337	43	241	0.715	0.998
chrUn_random	44842687	44842866	180	15	128	0.711	0.679
chrUn_random	44843568	44844182	615	55	386	0.628	0.92
chrUn_random	44876010	44876567	558	42	385	0.69	0.643
chrUn_random	44885296	44886493	1198	121	771	0.644	0.977
chrUn_random	44892080	44892662	583	45	296	0.508	1.236
chrUn_random	44893354	44893665	312	29	223	0.715	0.795
chrUn_random	44895423	44895969	547	48	337	0.616	0.984
chrUn_random	44905714	44905819	106	17	77	0.726	1.233
chrUn_random	44936945	44937776	832	109	621	0.746	0.945
chrUn_random	44958870	44959167	298	55	234	0.785	1.198
chrUn_random	44962901	44963138	238	14	128	0.538	0.814
chrUn_random	44983869	44984017	149	13	95	0.638	0.887
chrUn_random	44984839	44984974	136	10	82	0.603	0.85
chrUn_random	45001697	45002408	712	54	404	0.567	0.956
chrUn_random	45005265	45005376	112	17	85	0.759	1.058
chrUn_random	45007348	45007578	231	26	156	0.675	0.99
chrUn_random	45011083	45012159	1077	65	714	0.663	0.559
chrUn_random	45012494	45012839	346	26	226	0.653	0.705
chrUn_random	45043119	45043248	130	21	92	0.708	1.306
chrUn_random	45048362	45048606	245	14	114	0.465	1.059
chrUn_random	45057025	45057517	493	42	338	0.686	0.727
chrUn_random	45058528	45059186	659	96	479	0.727	1.107
chrUn_random	45059409	45059562	154	10	101	0.656	0.637
chrUn_random	45066034	45066195	162	15	119	0.735	0.686
chrUn_random	45097583	45097689	107	12	69	0.645	1.079
chrUn_random	45120917	45121216	300	46	207	0.69	1.304
chrUn_random	45149112	45149204	93	7	57	0.613	0.802
chrUn_random	45159343	45159902	560	56	414	0.739	0.733
chrUn_random	45172672	45172795	124	21	98	0.79	1.101
chrUn_random	45191570	45191712	143	9	78	0.545	0.993
chrUn_random	45193861	45194434	574	57	407	0.709	1.096
chrUn_random	45194911	45195182	272	36	203	0.746	1.038
chrUn_random	45197663	45197764	102	13	78	0.765	0.881
chrUn_random	45231503	45232508	1006	69	647	0.643	0.668
chrUn_random	45235271	45236049	779	47	439	0.564	0.77
chrUn_random	45239938	45240141	204	18	140	0.686	0.772
chrUn_random	45274417	45275901	1485	86	840	0.566	0.754
chrUn_random	45283690	45284039	350	37	246	0.703	0.858
chrUn_random	45284769	45284936	168	13	116	0.69	0.696
chrUn_random	45286271	45286462	192	20	139	0.724	0.863
chrUn_random	45287128	45287951	824	48	465	0.564	0.758
chrUn_random	45292486	45292670	185	15	125	0.676	0.713
chrUn_random	45293368	45293531	164	14	108	0.659	0.805
chrUn_random	45293770	45294066	297	29	185	0.623	1.02
