chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr5	12999919	13000346	428	42	183	0.428	2.158
chr5	13001680	13001852	173	9	73	0.422	1.169
chr5	13002026	13002549	524	31	255	0.487	1.006
chr5	13003027	13003117	91	8	40	0.44	2.074
chr5	13019165	13019661	497	41	263	0.529	1.654
chr5	13025802	13025984	183	10	81	0.443	1.145
chr5	13078357	13078492	136	13	69	0.507	1.524
chr5	13093001	13093611	611	33	255	0.417	1.412
chr5	13109604	13109674	71	5	31	0.437	1.492
chr5	13110131	13110250	120	8	54	0.45	1.385
chr5	13129780	13130097	318	13	119	0.374	1.172
chr5	13130850	13130932	83	7	37	0.446	1.729
chr5	13173519	13173627	109	6	52	0.477	1.178
chr5	13175424	13175740	317	23	156	0.492	1.199
chr5	13179033	13179139	107	7	47	0.439	1.372
chr5	13181342	13181445	104	11	53	0.51	1.771
chr5	13181943	13182251	309	19	144	0.466	1.177
chr5	13185378	13185693	316	16	140	0.443	1.097
chr5	13202164	13202313	150	12	70	0.467	1.474
chr5	13236691	13236913	223	21	103	0.462	1.996
chr5	13276301	13276537	237	15	101	0.426	1.417
chr5	13292356	13292737	382	22	182	0.476	1.027
chr5	13294086	13294202	117	9	59	0.504	1.254
chr5	13295607	13295712	106	7	56	0.528	0.951
chr5	13296574	13296976	403	28	178	0.442	1.436
chr5	13297481	13297585	105	9	42	0.4	2.148
chr5	13306610	13306801	192	15	98	0.51	1.2
chr5	13307140	13307436	297	18	126	0.424	1.348
chr5	13308802	13308950	149	13	72	0.483	1.594
chr5	13310490	13311374	885	55	393	0.444	1.261
chr5	13314724	13316188	1465	75	630	0.43	1.123
chr5	13350056	13350273	218	13	99	0.454	1.282
chr5	13350390	13351361	972	64	463	0.476	1.424
chr5	13352288	13353777	1490	85	645	0.433	1.294
chr5	13353978	13355390	1413	99	702	0.497	1.215
chr5	13355681	13356141	461	48	262	0.568	1.366
chr5	13369590	13369707	118	8	52	0.441	1.399
chr5	13376063	13376210	148	14	77	0.52	1.427
chr5	13378177	13378381	205	17	102	0.498	1.366
chr5	13381403	13381570	168	10	75	0.446	1.197
chr5	13383045	13383182	138	9	65	0.471	1.225
chr5	13384098	13384173	76	8	39	0.513	1.626
chr5	13389524	13389759	236	15	96	0.407	1.639
chr5	13396513	13396680	168	12	62	0.369	2.107
chr5	13399680	13399847	168	10	70	0.417	1.382
chr5	13434959	13435169	211	16	84	0.398	2.964
chr5	13517695	13518079	385	28	162	0.421	1.652
chr5	13563247	13563615	369	26	146	0.396	2.263
chr5	13594025	13594094	70	9	34	0.486	2.211
chr5	13606546	13606734	189	14	93	0.492	1.277
chr5	13607524	13608046	523	34	246	0.47	1.183
chr5	13649764	13650253	490	47	207	0.422	2.586
chr5	13651699	13651899	201	22	104	0.517	1.831
chr5	13677811	13677914	104	11	50	0.481	1.842
chr5	13692362	13692606	245	14	113	0.461	1.121
chr5	13695225	13695328	104	9	48	0.462	1.828
chr5	13695825	13695970	146	14	75	0.514	1.454
chr5	13749821	13749979	159	13	69	0.434	1.755
chr5	13751743	13751847	105	8	43	0.41	2.069
chr5	13770531	13770633	103	10	56	0.544	1.321
chr5	13771791	13771968	178	8	72	0.404	1.102
chr5	13780770	13781054	285	22	124	0.435	1.684
chr5	13788624	13788993	370	33	189	0.511	1.416
chr5	13799200	13799297	98	9	46	0.469	1.67
chr5	13802920	13803437	518	36	264	0.51	1.072
chr5	13853263	13853631	369	16	139	0.377	1.233
chr5	13859058	13859343	286	18	131	0.458	1.206
chr5	13863923	13864767	845	45	354	0.419	1.215
chr5	13953961	13954722	762	67	409	0.537	1.221
chr5	13957839	13957942	104	14	66	0.635	1.42
chr5	13969662	13969806	145	11	66	0.455	1.477
chr5	13972705	13972823	119	9	49	0.412	1.821
chr5	13979981	13980493	513	28	223	0.435	1.175
chr5	13984832	13984943	112	11	65	0.58	1.275
chr5	13985139	13985458	320	34	177	0.553	1.427
chr5	14005641	14005721	81	7	42	0.519	1.286
chr5	14030316	14030415	100	8	42	0.42	1.831
chr5	14035810	14036111	302	28	131	0.434	2.292
chr5	14040063	14040240	178	15	69	0.388	3.149
chr5	14052534	14052631	98	8	46	0.469	1.482
chr5	14053526	14053630	105	13	69	0.657	1.147
chr5	14066952	14067097	146	9	65	0.445	1.36
chr5	14140146	14140273	128	21	73	0.57	2.027
chr5	14160404	14160567	164	12	68	0.415	1.704
chr5	14170738	14171216	479	44	195	0.407	2.652
chr5	14175811	14175889	79	11	51	0.646	1.503
chr5	14203553	14203665	113	7	47	0.416	1.515
chr5	14206875	14207082	208	22	88	0.423	2.724
chr5	14215660	14215769	110	14	61	0.555	1.678
chr5	14216257	14216571	315	17	140	0.444	1.161
chr5	14217122	14217225	104	11	47	0.452	2.192
chr5	14270247	14270410	164	13	86	0.524	1.562
chr5	14272761	14273006	246	21	123	0.5	1.373
chr5	14305184	14305403	220	22	106	0.482	1.729
chr5	14318377	14318607	231	24	118	0.511	1.593
chr5	14319210	14319305	96	8	44	0.458	1.617
chr5	14340097	14340209	113	12	56	0.496	1.75
chr5	14396631	14396785	155	17	78	0.503	1.737
chr5	14397342	14397871	530	43	257	0.485	1.532
chr5	14418421	14418540	120	9	55	0.458	1.543
chr5	14464654	14464751	98	8	45	0.459	1.549
chr5	14464870	14464991	122	9	51	0.418	1.694
chr5	14477720	14477871	152	11	67	0.441	1.548
chr5	14524160	14524313	154	11	69	0.448	1.426
chr5	14526867	14527307	441	26	211	0.478	1.035
chr5	14527741	14527929	189	9	73	0.386	1.306
chr5	14528816	14529086	271	19	144	0.531	1.006
chr5	14529489	14529804	316	22	154	0.487	1.174
chr5	14534407	14534721	315	18	127	0.403	1.432
chr5	14570644	14570763	120	8	47	0.392	1.882
chr5	14596948	14597566	619	41	308	0.498	1.18
chr5	14612213	14612467	255	17	119	0.467	1.356
chr5	14616015	14616130	116	11	58	0.5	1.722
chr5	14622046	14622400	355	23	174	0.49	1.096
chr5	14639472	14639854	383	33	192	0.501	1.582
chr5	14659552	14659689	138	20	74	0.536	2.018
chr5	14660375	14661064	690	42	321	0.465	1.125
chr5	14662340	14662494	155	10	64	0.413	1.538
chr5	14698054	14698387	334	16	124	0.371	1.477
chr5	14698690	14699008	319	29	160	0.502	1.468
chr5	14778783	14779070	288	16	131	0.455	1.102
chr5	14793183	14793308	126	14	67	0.532	1.601
chr5	14793824	14793934	111	10	51	0.459	1.708
chr5	14799922	14800129	208	19	94	0.452	1.819
chr5	14842352	14842575	224	14	93	0.415	1.489
chr5	14850965	14851230	266	19	120	0.451	1.473
chr5	14851584	14851792	209	17	94	0.45	1.67
chr5	14880392	14880778	387	21	156	0.403	1.374
chr5	14905197	14905953	757	68	338	0.446	1.94
chr5	14912007	14912291	285	18	116	0.407	1.529
chr5	14930817	14931194	378	23	168	0.444	1.246
chr5	14964575	14964942	368	26	163	0.443	1.538
chr5	15016511	15016784	274	28	128	0.467	1.877
chr5	15023136	15023366	231	15	96	0.416	1.505
chr5	15035616	15035775	160	12	78	0.488	1.266
chr5	15039480	15039564	85	8	36	0.424	2.125
chr5	15080409	15080508	100	14	56	0.56	1.788
chr5	15118273	15118514	242	18	94	0.388	1.986
chr5	15120767	15120878	112	9	55	0.491	1.337
chr5	15191632	15191798	167	18	86	0.515	1.626
chr5	15200754	15201422	669	65	288	0.43	2.412
chr5	15231176	15232114	939	69	473	0.504	1.158
chr5	15248270	15248423	154	14	77	0.5	1.461
chr5	15249040	15249177	138	13	72	0.522	1.424
chr5	15251476	15252023	548	51	284	0.518	1.388
chr5	15252401	15254065	1665	121	864	0.519	1.091
chr5	15254330	15254844	515	49	275	0.534	1.338
chr5	15255856	15261984	6129	400	2945	0.481	1.131
chr5	15282177	15282647	471	39	227	0.482	1.508
chr5	15312405	15312686	282	20	141	0.5	1.139
chr5	15313567	15313704	138	13	71	0.514	1.459
chr5	15323380	15323840	461	35	208	0.451	1.538
chr5	15351430	15351568	139	12	82	0.59	1.123
chr5	15375858	15375984	127	11	57	0.449	1.733
chr5	15393103	15393301	199	14	88	0.442	1.555
chr5	15414212	15414336	125	13	67	0.536	1.505
chr5	15430106	15430237	132	12	57	0.432	1.965
chr5	15438660	15438935	276	20	118	0.428	1.59
chr5	15472531	15472875	345	21	138	0.4	1.633
chr5	15492844	15493103	260	18	116	0.446	1.393
chr5	15518848	15519045	198	22	100	0.505	1.801
chr5	15519813	15519904	92	6	35	0.38	1.816
chr5	15520074	15520257	184	13	86	0.467	1.319
chr5	15531698	15531885	188	15	88	0.468	1.469
chr5	15568380	15568488	109	9	49	0.45	1.691
chr5	15586230	15586541	312	23	143	0.458	1.483
chr5	15626152	15627159	1008	83	484	0.48	1.429
chr5	15627601	15627834	234	17	106	0.453	1.424
chr5	15628107	15628590	484	29	223	0.461	1.151
chr5	15629157	15629960	804	65	363	0.451	1.6
chr5	15630544	15630849	306	24	146	0.477	1.378
chr5	15631168	15631466	299	20	138	0.462	1.302
chr5	15634224	15634869	646	52	301	0.466	1.508
chr5	15637367	15637951	585	37	258	0.441	1.333
chr5	15651956	15652443	488	40	241	0.494	1.516
chr5	15659001	15659530	530	37	245	0.462	1.467
chr5	15659693	15660008	316	19	145	0.459	1.147
chr5	15660880	15661890	1011	75	470	0.465	1.414
chr5	15714202	15714409	208	18	80	0.385	2.934
chr5	15742144	15742442	299	25	137	0.458	1.612
chr5	15787424	15787632	209	20	93	0.445	1.985
chr5	15837842	15837985	144	16	69	0.479	2.178
chr5	15838353	15838457	105	10	51	0.486	1.768
chr5	15857542	15857665	124	11	75	0.605	0.978
chr5	15859784	15859976	193	21	100	0.518	1.624
chr5	15866406	15866518	113	10	52	0.46	1.766
chr5	15872336	15872511	176	11	79	0.449	1.434
chr5	15892513	15892973	461	36	232	0.503	1.249
chr5	15929424	15929773	350	35	177	0.506	1.628
chr5	15940057	15940381	325	28	174	0.535	1.25
chr5	15940970	15941709	740	58	341	0.461	1.481
chr5	15941910	15943617	1708	126	843	0.494	1.257
chr5	15944530	15944631	102	8	47	0.461	1.534
chr5	15946559	15946716	158	16	78	0.494	1.836
chr5	15948573	15948786	214	14	91	0.425	1.456
chr5	15964001	15964068	68	6	33	0.485	1.569
chr5	15989015	15989220	206	12	88	0.427	1.288
chr5	16047529	16047595	67	5	27	0.403	2.393
chr5	16075331	16075629	299	23	134	0.448	1.549
chr5	16077015	16077821	807	80	412	0.511	1.591
chr5	16086913	16087254	342	21	148	0.433	1.452
chr5	16114111	16114404	294	26	140	0.476	1.561
chr5	16136744	16136848	105	11	68	0.648	1.203
chr5	16137751	16138193	443	36	178	0.402	2.271
chr5	16152422	16152556	135	10	57	0.422	1.87
chr5	16166203	16166384	182	11	76	0.418	1.435
chr5	16169459	16169862	404	38	199	0.493	1.627
chr5	16178980	16179801	822	68	406	0.494	1.36
chr5	16180063	16180569	507	36	232	0.458	1.36
chr5	16219204	16219324	121	9	58	0.479	1.353
chr5	16219761	16219990	230	25	115	0.5	1.788
chr5	16224223	16224545	323	16	142	0.44	1.067
chr5	16273888	16273990	103	10	50	0.485	1.717
chr5	16298357	16298546	190	17	77	0.405	2.243
chr5	16298707	16298840	134	15	73	0.545	1.532
chr5	16302242	16302481	240	21	117	0.488	1.473
chr5	16315300	16315391	92	9	41	0.446	2.029
chr5	16315544	16316884	1341	115	638	0.476	1.522
chr5	16323473	16323617	145	12	77	0.531	1.25
chr5	16324361	16324473	113	9	52	0.46	1.541
chr5	16343158	16343551	394	28	183	0.464	1.318
chr5	16352280	16352833	554	47	270	0.487	1.458
chr5	16381825	16382144	320	24	143	0.447	1.535
chr5	16387530	16387789	260	25	120	0.462	1.814
chr5	16424450	16425050	601	43	274	0.456	1.527
chr5	16425570	16425915	346	27	155	0.448	1.566
chr5	16437444	16437573	130	9	59	0.454	1.437
chr5	16459151	16459265	115	7	50	0.435	1.288
chr5	16476247	16476324	78	10	38	0.487	2.185
chr5	16480287	16480509	223	27	115	0.516	1.838
chr5	16485706	16485776	71	10	38	0.535	1.989
chr5	16493813	16494172	360	28	178	0.494	1.538
chr5	16497749	16497927	179	12	69	0.385	1.989
chr5	16548019	16548212	194	13	80	0.412	1.705
chr5	16548624	16549389	766	48	354	0.462	1.174
chr5	16554522	16555122	601	56	284	0.473	1.696
chr5	16561601	16561767	167	14	72	0.431	1.81
chr5	16566805	16567020	216	18	99	0.458	1.635
chr5	16586994	16587215	222	24	125	0.563	1.368
chr5	16602820	16602958	139	11	55	0.396	2.022
chr5	16607540	16608056	517	37	244	0.472	1.286
chr5	16608564	16609323	760	49	339	0.446	1.303
chr5	16655856	16656311	456	30	210	0.461	1.464
chr5	16665551	16666043	493	32	216	0.438	1.369
chr5	16666409	16666525	117	11	54	0.462	1.805
chr5	16684167	16684721	555	36	255	0.459	1.345
chr5	16731793	16731893	101	8	55	0.545	1.077
chr5	16735374	16735691	318	20	148	0.465	1.179
chr5	16751239	16751664	426	31	182	0.427	1.602
chr5	16756550	16756683	134	13	67	0.5	1.561
chr5	16775283	16775623	341	30	176	0.516	1.379
chr5	16797299	16798113	815	68	401	0.492	1.396
chr5	16827891	16828121	231	12	94	0.407	1.257
chr5	16833154	16833264	111	13	51	0.459	2.373
chr5	16843622	16843773	152	10	63	0.414	1.58
chr5	16854298	16854558	261	16	109	0.418	1.484
chr5	16854753	16854862	110	9	47	0.427	1.813
chr5	16905114	16905202	89	11	44	0.494	2.027
chr5	16925585	16926046	462	33	185	0.4	1.791
chr5	16933585	16933779	195	16	88	0.451	1.633
chr5	16943997	16944315	319	19	130	0.408	1.447
chr5	16960082	16960508	427	31	199	0.466	1.572
chr5	16962604	16962710	107	14	56	0.523	1.933
chr5	16991007	16991659	653	63	317	0.485	1.638
chr5	16999824	16999920	97	9	41	0.423	2.079
chr5	17014173	17014265	93	10	49	0.527	1.55
chr5	17032297	17032466	170	14	73	0.429	1.814
chr5	17062769	17062893	125	10	53	0.424	1.796
chr5	17115106	17116541	1436	113	681	0.474	1.401
chr5	17122962	17123151	190	12	76	0.4	1.673
chr5	17148011	17148567	557	48	293	0.526	1.246
chr5	17172263	17172496	234	23	122	0.521	1.447
chr5	17182038	17182353	316	20	131	0.415	1.475
chr5	17188751	17188917	167	13	80	0.479	1.615
chr5	17192330	17192499	170	10	65	0.382	1.61
chr5	17241279	17241394	116	10	56	0.483	1.51
chr5	17252243	17252333	91	11	45	0.495	2.103
chr5	17264226	17264414	189	11	75	0.397	1.5
chr5	17273987	17274633	647	56	307	0.474	1.578
chr5	17292291	17292463	173	10	70	0.405	1.471
chr5	17299590	17299709	120	12	65	0.542	1.39
chr5	17306675	17306950	276	26	139	0.504	1.627
chr5	17338664	17338993	330	27	148	0.448	1.63
chr5	17345746	17345948	203	21	101	0.498	1.763
chr5	17348436	17348658	223	23	120	0.538	1.428
chr5	17366658	17366884	227	17	115	0.507	1.182
chr5	17385342	17385803	462	38	224	0.485	1.404
chr5	17411039	17411346	308	20	142	0.461	1.234
chr5	17411479	17411952	474	34	248	0.523	1.049
chr5	17431374	17431488	115	7	43	0.374	1.75
chr5	17453380	17453585	206	12	94	0.456	1.132
chr5	17469106	17469376	271	20	120	0.443	1.507
chr5	17514262	17514622	361	34	187	0.518	1.405
chr5	17536617	17536796	180	18	99	0.55	1.324
chr5	17539710	17540033	324	27	142	0.438	1.741
chr5	17552911	17553063	153	13	77	0.503	1.873
chr5	17555458	17555706	249	20	116	0.466	1.484
chr5	17556639	17557279	641	41	291	0.454	1.247
chr5	17558633	17558890	258	15	113	0.438	1.275
chr5	17576627	17576746	120	9	48	0.4	1.96
chr5	17605040	17605406	367	23	175	0.477	1.134
chr5	17608225	17608607	383	38	208	0.543	1.346
chr5	17609451	17609842	392	23	182	0.464	1.156
chr5	17620677	17620974	298	38	189	0.634	1.344
chr5	17632969	17633115	147	10	68	0.463	1.273
chr5	17651431	17651633	203	16	117	0.576	0.965
chr5	17652866	17653039	174	16	87	0.5	1.487
chr5	17660471	17660935	465	30	184	0.396	1.668
chr5	17666231	17666400	170	17	88	0.518	1.512
chr5	17666857	17667012	156	13	84	0.538	1.193
chr5	17704344	17704718	375	30	172	0.459	1.521
chr5	17704918	17705151	234	15	105	0.449	1.283
chr5	17713205	17713378	174	14	89	0.511	1.303
chr5	17734481	17734808	328	18	134	0.409	1.509
chr5	17748503	17748622	120	14	68	0.567	1.623
chr5	17756484	17757050	567	43	267	0.471	1.398
chr5	17772725	17773162	438	25	179	0.409	1.383
chr5	17773980	17774107	128	11	64	0.5	1.409
chr5	17775195	17775343	149	12	84	0.564	1.028
chr5	17792160	17792591	432	28	192	0.444	1.333
chr5	17797809	17798044	236	22	113	0.479	1.627
chr5	17815744	17815972	229	21	110	0.48	1.758
chr5	17824004	17824477	474	52	260	0.549	1.514
chr5	17826218	17826348	131	11	70	0.534	1.225
chr5	17831827	17831938	112	13	60	0.536	1.618
chr5	17832199	17832654	456	26	203	0.445	1.257
chr5	17834102	17834297	196	13	82	0.418	1.561
chr5	17847157	17847362	206	14	104	0.505	1.081
chr5	17847513	17848304	792	66	401	0.506	1.311
chr5	17866820	17866958	139	10	60	0.432	1.633
chr5	17873404	17873824	421	39	211	0.501	1.522
chr5	17874531	17874654	124	11	66	0.532	1.282
chr5	17881981	17882396	416	43	192	0.462	1.942
chr5	17884451	17884912	462	26	184	0.398	1.458
chr5	17885362	17885872	511	22	189	0.37	1.335
chr5	17908959	17909792	834	46	364	0.436	1.22
chr5	17911055	17911345	291	20	133	0.457	1.35
chr5	17919926	17920302	377	34	200	0.531	1.297
chr5	17928895	17929236	342	22	166	0.485	1.102
chr5	17934570	17934703	134	12	62	0.463	1.763
chr5	17944736	17944912	177	14	81	0.458	1.517
chr5	17959425	17959553	129	17	74	0.574	1.632
chr5	17993276	17993424	149	10	56	0.376	1.91
chr5	18015864	18016041	178	10	86	0.483	1.096
chr5	18033888	18034240	353	24	170	0.482	1.173
chr5	18036469	18036625	157	14	73	0.465	1.65
chr5	18037770	18038336	567	51	270	0.476	1.643
chr5	18052591	18053164	574	27	235	0.409	1.126
chr5	18053362	18053931	570	50	283	0.496	1.451
chr5	18077911	18078082	172	15	76	0.442	1.818
chr5	18078920	18079287	368	23	155	0.421	1.436
chr5	18085340	18085468	129	14	68	0.527	1.71
chr5	18131720	18132047	328	20	147	0.448	1.219
chr5	18137789	18138251	463	23	188	0.406	1.225
chr5	18140687	18140883	197	16	101	0.513	1.239
chr5	18141262	18141579	318	19	149	0.469	1.095
chr5	18148213	18148674	462	23	185	0.4	1.255
chr5	18159026	18159237	212	20	95	0.448	1.881
chr5	18159711	18160345	635	43	313	0.493	1.141
chr5	18160552	18160853	302	20	140	0.464	1.234
chr5	18161472	18161787	316	19	154	0.487	1.086
chr5	18181488	18181703	216	12	80	0.37	1.621
chr5	18210722	18210942	221	21	86	0.389	2.522
chr5	18214050	18214713	664	36	284	0.428	1.293
chr5	18218939	18219053	115	11	53	0.461	1.807
chr5	18236212	18236912	701	53	307	0.438	1.642
chr5	18354282	18354591	310	28	134	0.432	1.987
chr5	18370936	18371095	160	21	97	0.606	1.432
chr5	18383568	18383823	256	25	119	0.465	1.855
chr5	18403885	18404126	242	16	113	0.467	1.248
chr5	18404403	18404529	127	15	52	0.409	2.835
chr5	18410047	18410197	151	12	79	0.523	1.171
chr5	18423503	18423641	139	12	72	0.518	1.303
chr5	18472269	18473543	1275	73	534	0.419	1.307
chr5	18488529	18488785	257	21	142	0.553	1.078
chr5	18493218	18493949	732	55	363	0.496	1.224
chr5	18495994	18496388	395	19	151	0.382	1.458
chr5	18499831	18500267	437	22	169	0.387	1.506
chr5	18501300	18501518	219	17	101	0.461	1.463
chr5	18516698	18517010	313	25	148	0.473	1.509
chr5	18518576	18518802	227	18	103	0.454	1.654
chr5	18523039	18523392	354	25	152	0.429	1.586
chr5	18524209	18524429	221	22	108	0.489	1.688
chr5	18525765	18525952	188	13	80	0.426	1.536
chr5	18526703	18527142	440	33	219	0.498	1.236
chr5	18531787	18531995	209	15	100	0.478	1.259
chr5	18532376	18532876	501	41	265	0.529	1.176
chr5	18537334	18537464	131	12	66	0.504	1.456
chr5	18538081	18538263	183	18	91	0.497	1.596
chr5	18542257	18542529	273	19	123	0.451	1.746
chr5	18553361	18553483	123	14	70	0.569	1.505
chr5	18554467	18555179	713	59	317	0.445	1.715
chr5	18561200	18561565	366	21	148	0.404	1.43
chr5	18562296	18562751	456	27	191	0.419	1.358
chr5	18592491	18592609	119	8	47	0.395	1.763
chr5	18593008	18593575	568	37	271	0.477	1.169
chr5	18594866	18595997	1132	89	526	0.465	1.462
chr5	18602304	18602647	344	24	140	0.407	1.697
chr5	18604739	18605518	780	51	347	0.445	1.328
chr5	18607475	18607918	444	28	214	0.482	1.138
chr5	18608255	18608556	302	18	135	0.447	1.195
chr5	18621530	18621727	198	14	97	0.49	1.216
chr5	18624098	18624242	145	11	64	0.441	1.564
chr5	18628098	18628259	162	15	82	0.506	1.467
chr5	18630698	18630848	151	10	62	0.411	1.573
chr5	18639265	18639441	177	15	78	0.441	1.756
chr5	18666593	18666982	390	27	167	0.428	1.535
chr5	18668767	18668906	140	11	72	0.514	1.288
chr5	18681956	18682258	303	22	119	0.393	1.899
chr5	18699215	18699423	209	14	95	0.455	1.314
chr5	18707297	18707841	545	50	244	0.448	1.835
chr5	18714854	18715269	416	36	209	0.502	1.371
chr5	18718706	18718865	160	11	75	0.469	1.257
chr5	18733779	18734048	270	27	130	0.481	1.927
chr5	18772602	18772862	261	28	132	0.506	1.697
chr5	18790964	18791105	142	11	68	0.479	1.381
chr5	18828766	18828962	197	16	91	0.462	1.626
chr5	18833874	18833978	105	10	49	0.467	1.989
chr5	18894644	18895467	824	47	343	0.416	1.346
chr5	18925042	18925635	594	39	263	0.443	1.344
chr5	18930546	18930925	380	26	180	0.474	1.225
chr5	18937584	18937889	306	25	130	0.425	1.875
chr5	18947999	18948333	335	24	138	0.412	1.689
chr5	18958382	18958560	179	8	69	0.385	1.203
chr5	18958891	18959020	130	8	56	0.431	1.444
chr5	18991664	18992322	659	41	300	0.455	1.244
chr5	19001503	19001825	323	31	163	0.505	1.538
chr5	19019978	19021105	1128	86	552	0.489	1.301
chr5	19027953	19028059	107	9	52	0.486	1.433
chr5	19032518	19032775	258	18	95	0.368	2.098
chr5	19063760	19064050	291	28	142	0.488	1.637
chr5	19071386	19071578	193	19	91	0.472	1.871
chr5	19072278	19072482	205	15	92	0.449	1.464
chr5	19074226	19074347	122	7	52	0.426	1.263
chr5	19075648	19075944	297	20	132	0.444	1.365
chr5	19076896	19077121	226	13	94	0.416	1.345
chr5	19079551	19079808	258	16	111	0.43	1.343
chr5	19086488	19087527	1040	65	480	0.462	1.184
chr5	19089253	19089408	156	16	81	0.519	1.528
chr5	19107669	19107767	99	12	55	0.556	1.597
chr5	19123984	19124284	301	27	138	0.458	1.716
chr5	19124624	19124991	368	38	202	0.549	1.453
chr5	19143516	19143723	208	15	92	0.442	1.475
chr5	19153073	19153505	433	26	172	0.397	1.564
chr5	19184171	19184290	120	10	53	0.442	1.709
chr5	19189391	19189768	378	36	195	0.516	1.528
chr5	19197490	19198266	777	56	341	0.439	1.534
chr5	19233062	19233217	156	10	63	0.404	1.866
chr5	19244178	19244290	113	9	56	0.496	1.312
chr5	19246313	19246873	561	49	270	0.481	1.604
chr5	19253074	19253654	581	52	299	0.515	1.354
chr5	19258159	19258392	234	15	109	0.466	1.194
chr5	19258929	19259085	157	16	83	0.529	1.485
chr5	19264931	19265102	172	14	75	0.436	1.737
chr5	19272773	19272911	139	11	62	0.446	1.634
chr5	19274399	19274656	258	16	106	0.411	1.489
chr5	19281491	19281864	374	21	152	0.406	1.389
chr5	19288804	19288954	151	17	84	0.556	1.562
chr5	19289250	19289343	94	10	58	0.617	1.152
chr5	19303952	19304113	162	19	89	0.549	1.57
chr5	19307168	19307554	387	38	206	0.532	1.389
chr5	19311781	19311898	118	16	71	0.602	1.513
chr5	19317317	19317458	142	16	78	0.549	1.51
chr5	19330245	19330402	158	21	90	0.57	1.679
chr5	19375670	19375801	132	12	71	0.538	1.316
chr5	19396427	19396824	398	25	189	0.475	1.118
chr5	19409392	19409616	225	13	93	0.413	1.354
chr5	19414903	19415072	170	19	98	0.576	1.359
chr5	19415231	19415374	144	21	97	0.674	1.326
chr5	19418193	19418374	182	18	103	0.566	1.245
chr5	19428901	19429010	110	11	58	0.527	1.557
chr5	19439378	19439638	261	15	105	0.402	1.424
chr5	19443466	19443967	502	41	203	0.404	2.5
chr5	19469697	19469839	143	10	68	0.476	1.33
chr5	19490240	19490345	106	10	49	0.462	1.785
chr5	19490501	19490621	121	10	54	0.446	1.719
chr5	19507523	19507976	454	27	196	0.432	1.287
chr5	19513509	19513771	263	23	112	0.426	2.459
chr5	19549939	19550241	303	27	164	0.541	1.248
chr5	19576232	19576497	266	16	110	0.414	1.647
chr5	19597396	19597505	110	10	48	0.436	1.94
chr5	19603116	19603441	326	28	151	0.463	1.607
chr5	19629609	19629873	265	23	120	0.453	1.716
chr5	19643829	19644013	185	15	91	0.492	1.378
chr5	19645294	19645550	257	18	121	0.471	1.265
chr5	19656341	19656630	290	18	119	0.41	1.498
chr5	19659142	19659247	106	9	52	0.491	1.42
chr5	19661892	19662342	451	25	203	0.45	1.132
chr5	19662704	19663002	299	20	134	0.448	1.393
chr5	19685824	19686033	210	20	114	0.543	1.296
chr5	19686376	19686531	156	10	71	0.455	1.244
chr5	19701426	19701939	514	38	243	0.473	1.333
chr5	19715802	19715891	90	14	54	0.6	1.731
chr5	19750160	19750407	248	17	102	0.411	1.774
chr5	19789828	19790298	471	31	211	0.448	1.323
chr5	19801040	19801202	163	11	69	0.423	1.604
chr5	19844825	19845001	177	19	85	0.48	1.862
chr5	19847404	19847551	148	9	63	0.426	1.37
chr5	19851967	19852289	323	23	145	0.449	1.512
chr5	19863550	19863727	178	20	102	0.573	1.403
chr5	19926056	19926202	147	13	67	0.456	1.93
chr5	19933860	19934159	300	21	151	0.503	1.106
chr5	19989366	19990174	809	57	400	0.494	1.154
chr5	19990461	19990654	194	13	97	0.5	1.098
chr5	19991315	19991855	541	33	238	0.44	1.34
chr5	19995152	19995231	80	10	42	0.525	1.814
chr5	20011666	20011793	128	12	60	0.469	1.778
chr5	20030391	20030577	187	17	107	0.572	1.112
chr5	20032684	20032761	78	9	47	0.603	1.276
chr5	20033576	20033842	267	21	142	0.532	1.113
chr5	20052922	20053042	121	10	57	0.471	1.547
chr5	20069462	20069758	297	28	142	0.478	1.792
chr5	20088115	20088480	366	35	170	0.464	1.888
chr5	20128447	20128994	548	45	289	0.527	1.183
chr5	20184368	20184510	143	13	78	0.545	1.35
chr5	20184627	20184781	155	15	84	0.542	1.318
chr5	20185440	20185706	267	22	150	0.562	1.088
chr5	20186361	20186591	231	19	125	0.541	1.163
chr5	20193385	20193648	264	17	126	0.477	1.288
chr5	20207808	20208090	283	24	136	0.481	1.501
chr5	20210128	20210298	171	13	93	0.544	1.123
chr5	20250479	20250635	157	15	63	0.401	3.012
chr5	20256755	20256887	133	10	60	0.451	1.591
chr5	20294888	20295025	138	15	60	0.435	2.832
chr5	20332665	20333026	362	22	163	0.45	1.233
chr5	20334865	20335137	273	18	125	0.458	1.26
chr5	20417537	20417774	238	16	110	0.462	1.259
chr5	20483988	20484332	345	35	185	0.536	1.537
chr5	20484482	20484880	399	27	197	0.494	1.121
chr5	20501826	20502034	209	21	112	0.536	1.411
chr5	20518264	20518834	571	46	292	0.511	1.312
chr5	20523028	20523842	815	63	389	0.477	1.367
chr5	20535394	20535655	262	23	131	0.5	1.407
chr5	20549602	20549867	266	26	134	0.504	1.583
chr5	20560778	20561806	1029	91	500	0.486	1.511
chr5	20569586	20569904	319	23	130	0.408	1.737
