chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr9	130683802	130684571	770	82	531	0.69	0.896
chr9	130709363	130711378	2016	110	1181	0.586	0.643
chr9	130719580	130719914	335	16	216	0.645	0.463
chr9	130724672	130724812	141	11	95	0.674	0.716
chr9	130749154	130750386	1233	124	839	0.68	0.872
chr9	130830035	130830745	711	91	562	0.79	0.828
chr9	130838456	130839246	791	64	521	0.659	0.786
chr9	130862468	130862690	223	11	139	0.623	0.508
chr9	130870178	130870399	222	14	145	0.653	0.604
chr9	130882577	130883803	1227	98	804	0.655	0.745
chr9	130912400	130913046	647	77	485	0.75	0.852
chr9	130913335	130914199	865	84	591	0.683	0.874
chr9	130976131	130976797	667	64	470	0.705	0.773
chr9	130976942	130977619	678	48	450	0.664	0.643
chr9	130977786	130978298	513	28	299	0.583	0.644
chr9	130978480	130978638	159	19	121	0.761	0.856
chr9	130978835	130981153	2319	259	1659	0.715	0.876
chr9	131000737	131001015	279	13	149	0.534	0.707
chr9	131004929	131005394	466	42	313	0.672	0.823
chr9	131060385	131061232	848	68	519	0.612	0.857
chr9	131088512	131088657	146	6	66	0.452	0.823
chr9	131090205	131090317	113	7	74	0.655	0.579
chr9	131122721	131122964	244	21	180	0.738	0.633
chr9	131123143	131123281	139	14	90	0.647	1.064
chr9	131138959	131139070	112	19	84	0.75	1.209
chr9	131139199	131139794	596	32	374	0.628	0.547
chr9	131154152	131154718	567	46	403	0.711	0.642
chr9	131163200	131163602	403	23	207	0.514	0.912
chr9	131180415	131180642	228	14	147	0.645	0.597
chr9	131185489	131185819	331	38	244	0.737	0.858
chr9	131185938	131186130	193	25	143	0.741	0.944
chr9	131202303	131202957	655	30	421	0.643	0.447
chr9	131215376	131215551	176	29	153	0.869	0.873
chr9	131215680	131216908	1229	106	833	0.678	0.758
chr9	131223460	131223742	283	25	171	0.604	0.969
chr9	131233082	131233212	131	8	80	0.611	0.657
chr9	131239013	131239386	374	48	253	0.676	1.158
chr9	131239575	131239711	137	15	107	0.781	0.767
chr9	131251378	131251579	202	9	121	0.599	0.512
chr9	131261503	131261794	292	18	205	0.702	0.5
chr9	131262654	131262897	244	28	180	0.738	0.849
chr9	131284122	131284669	548	57	385	0.703	0.847
chr9	131284808	131285857	1050	97	736	0.701	0.754
chr9	131290339	131291169	831	91	575	0.692	0.915
chr9	131297925	131298975	1051	83	709	0.675	0.701
chr9	131352003	131352657	655	80	496	0.757	0.856
chr9	131370482	131371500	1019	100	732	0.718	0.768
chr9	131399354	131399851	498	52	378	0.759	0.728
chr9	131412165	131413003	839	88	618	0.737	0.826
chr9	131417632	131417739	108	8	73	0.676	0.65
chr9	131422123	131422826	704	86	539	0.766	0.834
chr9	131428197	131428859	663	61	440	0.664	0.836
chr9	131433687	131433879	193	10	113	0.585	0.606
chr9	131437364	131437527	164	12	104	0.634	0.728
chr9	131440207	131440410	204	11	127	0.623	0.587
chr9	131442625	131442877	253	16	159	0.628	0.643
chr9	131443393	131444641	1249	122	872	0.698	0.809
chr9	131456534	131456802	269	13	129	0.48	0.852
chr9	131466941	131468631	1691	166	1213	0.717	0.786
chr9	131472197	131472306	110	7	56	0.509	1.003
chr9	131499101	131500027	927	84	637	0.687	0.768
chr9	131514650	131515212	563	26	301	0.535	0.648
chr9	131521384	131521567	184	28	131	0.712	1.201
chr9	131522245	131522444	200	18	138	0.69	0.833
chr9	131522756	131523200	445	21	269	0.604	0.522
chr9	131534670	131534930	261	11	135	0.517	0.649
chr9	131539812	131540375	564	42	388	0.688	0.63
chr9	131554466	131554936	471	20	281	0.597	0.479
chr9	131605195	131605855	661	84	472	0.714	1.017
chr9	131609309	131609440	132	10	64	0.485	1.3
chr9	131624834	131625174	341	12	180	0.528	0.505
chr9	131625323	131625522	200	12	131	0.655	0.56
chr9	131626064	131626377	314	34	218	0.694	0.921
chr9	131636663	131638197	1535	128	990	0.645	0.81
chr9	131670208	131670638	431	33	287	0.666	0.698
chr9	131671057	131671198	142	11	93	0.655	0.754
chr9	131676671	131677043	373	26	225	0.603	0.788
chr9	131677461	131677639	179	12	121	0.676	0.589
chr9	131678233	131678367	135	15	93	0.689	0.962
chr9	131682584	131682942	359	18	206	0.574	0.609
chr9	131686676	131686817	142	11	95	0.669	0.693
chr9	131687276	131688288	1013	54	637	0.629	0.54
chr9	131689689	131690827	1139	41	581	0.51	0.554
chr9	131692210	131692712	503	29	334	0.664	0.55
chr9	131844212	131846133	1922	211	1351	0.703	0.901
chr9	131855588	131856584	997	76	650	0.652	0.717
chr9	131914030	131914427	398	19	203	0.51	0.734
chr9	131942208	131942624	417	15	211	0.506	0.563
chr9	131945681	131945890	210	11	127	0.605	0.575
chr9	131974068	131975365	1298	168	1025	0.79	0.83
chr9	131983856	131983967	112	12	78	0.696	0.946
chr9	132010800	132010909	110	9	71	0.645	0.813
chr9	132011673	132011871	199	8	108	0.543	0.592
chr9	132018320	132018421	102	6	57	0.559	0.971
chr9	132027538	132027900	363	20	211	0.581	0.652
chr9	132035294	132035394	101	7	58	0.574	0.878
chr9	132035524	132035607	84	7	53	0.631	0.875
chr9	132037909	132038449	541	28	311	0.575	0.627
chr9	132045341	132045645	305	16	172	0.564	0.663
chr9	132067634	132068782	1149	107	791	0.688	0.793
chr9	132256433	132256729	297	21	208	0.7	0.578
chr9	132298222	132299223	1002	102	704	0.703	0.826
chr9	132309720	132310658	939	93	680	0.724	0.755
chr9	132326560	132326705	146	9	99	0.678	0.546
chr9	132332601	132332770	170	10	99	0.582	0.696
chr9	132339177	132339519	343	14	180	0.525	0.618
chr9	132344098	132344616	519	29	317	0.611	0.599
chr9	132344862	132345055	194	11	125	0.644	0.557
chr9	132356463	132356583	121	10	76	0.628	0.867
chr9	132371635	132372438	804	57	558	0.694	0.59
chr9	132400995	132401279	285	16	164	0.575	0.68
chr9	132402754	132402906	153	11	102	0.667	0.647
chr9	132416657	132416928	272	15	150	0.551	0.729
chr9	132444224	132445293	1070	103	735	0.687	0.818
chr9	132503846	132505066	1221	44	663	0.543	0.494
chr9	132517159	132517351	193	12	114	0.591	0.727
chr9	132524457	132525719	1263	131	890	0.705	0.848
chr9	132525844	132527266	1423	135	967	0.68	0.822
chr9	132527460	132530381	2922	239	1982	0.678	0.715
chr9	132530702	132532163	1462	109	908	0.621	0.774
chr9	132546211	132547467	1257	151	935	0.744	0.883
chr9	132547780	132547927	148	14	98	0.662	0.881
chr9	132557478	132558293	816	43	459	0.562	0.667
chr9	132558833	132559266	434	31	261	0.601	0.79
chr9	132577714	132579050	1337	111	882	0.66	0.763
chr9	132699918	132700841	924	104	663	0.718	0.886
chr9	132701034	132701177	144	13	93	0.646	0.871
chr9	132728032	132728366	335	21	208	0.621	0.658
chr9	132749263	132749790	528	30	337	0.638	0.559
chr9	132750285	132751157	873	50	537	0.615	0.612
chr9	132752558	132752780	223	11	125	0.561	0.64
chr9	132752937	132753223	287	15	188	0.655	0.487
chr9	132757616	132757861	246	12	145	0.589	0.564
chr9	132758294	132759007	714	33	438	0.613	0.493
chr9	132769276	132769784	509	39	327	0.642	0.743
chr9	132775292	132775682	391	29	285	0.729	0.559
chr9	132778399	132778836	438	30	263	0.6	0.768
chr9	132782437	132782688	252	15	155	0.615	0.656
chr9	132784196	132784434	239	17	147	0.615	0.758
chr9	132786780	132787216	437	23	246	0.563	0.671
chr9	132788960	132789084	125	13	82	0.656	0.976
chr9	132791334	132791493	160	10	91	0.569	0.774
chr9	132794947	132795275	329	31	235	0.714	0.746
chr9	132803503	132804935	1433	192	1087	0.759	0.939
chr9	132805126	132805554	429	38	307	0.716	0.736
chr9	132808868	132809033	166	6	93	0.56	0.481
chr9	132842563	132842897	335	20	208	0.621	0.651
chr9	132854576	132854723	148	12	98	0.662	0.741
chr9	132863601	132864017	417	19	269	0.645	0.439
chr9	132874181	132874805	625	84	473	0.757	0.939
chr9	132882256	132882544	289	19	178	0.616	0.726
chr9	132891611	132891778	168	17	117	0.696	0.848
chr9	132892980	132893751	772	36	450	0.583	0.553
chr9	132901455	132901595	141	11	98	0.695	0.65
chr9	132911984	132912173	190	22	135	0.711	0.917
chr9	132961431	132962372	942	106	694	0.737	0.831
chr9	132977251	132977377	127	9	82	0.646	0.714
chr9	132990487	132991317	831	67	506	0.609	0.874
chr9	133117351	133117758	408	26	274	0.672	0.566
chr9	133125608	133126370	763	35	450	0.59	0.54
chr9	133141075	133143390	2316	270	1644	0.71	0.933
chr9	133147937	133148326	390	43	296	0.759	0.781
chr9	133155121	133155570	450	30	308	0.684	0.57
chr9	133173200	133173507	308	24	208	0.675	0.698
chr9	133181300	133181422	123	8	78	0.634	0.647
chr9	133222831	133222942	112	6	65	0.58	0.638
chr9	133238308	133238961	654	52	407	0.622	0.822
chr9	133258867	133260063	1197	171	977	0.816	0.858
chr9	133340530	133341873	1344	81	847	0.63	0.613
chr9	133359845	133360045	201	14	132	0.657	0.672
chr9	133360986	133361352	367	23	221	0.602	0.705
chr9	133367879	133368911	1033	92	693	0.671	0.819
chr9	133369076	133369377	302	15	180	0.596	0.559
chr9	133381432	133381570	139	9	80	0.576	1.01
chr9	133383841	133384432	592	32	344	0.581	0.641
chr9	133385718	133385872	155	10	92	0.594	0.733
chr9	133388233	133388420	188	9	106	0.564	0.62
chr9	133394228	133394400	173	19	121	0.699	0.899
chr9	133395792	133396990	1199	130	894	0.746	0.785
chr9	133403314	133403453	140	9	78	0.557	0.848
chr9	133410532	133412234	1703	118	1169	0.686	0.597
chr9	133419728	133420430	703	97	542	0.771	0.933
chr9	133451680	133452424	745	35	411	0.552	0.792
chr9	133487166	133487418	253	14	152	0.601	0.613
chr9	133491370	133491585	216	12	139	0.644	0.545
chr9	133546879	133547216	338	13	159	0.47	0.7
chr9	133604601	133605436	836	146	698	0.835	1.019
chr9	133627636	133627963	328	30	244	0.744	0.67
chr9	133689045	133689601	557	40	354	0.636	0.712
chr9	133693552	133693728	177	11	91	0.514	0.941
chr9	133700297	133700542	246	17	143	0.581	0.84
chr9	133701679	133701880	202	10	124	0.614	0.526
chr9	133707142	133707549	408	25	236	0.578	0.742
chr9	133709519	133709792	274	15	156	0.569	0.714
chr9	133713599	133714255	657	40	413	0.629	0.626
chr9	133721452	133721514	63	7	43	0.683	0.998
chr9	133724962	133725038	77	6	50	0.649	0.759
chr9	133727584	133727885	302	14	169	0.56	0.598
chr9	133772597	133773528	932	74	653	0.701	0.648
chr9	133936593	133937269	677	36	335	0.495	0.945
chr9	133944627	133945157	531	37	318	0.599	0.778
chr9	133991680	133991841	162	8	89	0.549	0.674
chr9	134006984	134007095	112	9	70	0.625	0.826
chr9	134026648	134028977	2330	232	1647	0.707	0.799
chr9	134029224	134029363	140	9	79	0.564	0.933
chr9	134029538	134029800	263	23	174	0.662	0.799
chr9	134038919	134039658	740	54	456	0.616	0.82
chr9	134063232	134063805	574	52	372	0.648	0.867
chr9	134074252	134074891	640	45	394	0.616	0.774
chr9	134092147	134092316	170	12	109	0.641	0.719
chr9	134106079	134107532	1454	158	1086	0.747	0.791
chr9	134107651	134107999	349	20	218	0.625	0.589
chr9	134219800	134220588	789	87	565	0.716	0.869
chr9	134221879	134222032	154	10	92	0.597	0.791
chr9	134256960	134257350	391	15	207	0.529	0.549
chr9	134257534	134257864	331	13	190	0.574	0.493
chr9	134271918	134272137	220	21	132	0.6	1.076
chr9	134275137	134276133	997	91	684	0.686	0.776
chr9	134276275	134276563	289	18	175	0.606	0.679
chr9	134290247	134290523	277	11	129	0.466	0.735
chr9	134290737	134290845	109	5	54	0.495	0.757
chr9	134322800	134323522	723	40	398	0.55	0.73
chr9	134326835	134327087	253	10	143	0.565	0.495
chr9	134352085	134352287	203	17	152	0.749	0.61
chr9	134364626	134364728	103	10	62	0.602	1.072
chr9	134375382	134375878	497	24	311	0.626	0.493
chr9	134382219	134383223	1005	38	529	0.526	0.551
chr9	134409300	134409502	203	13	126	0.621	0.676
chr9	134411616	134411781	166	11	90	0.542	0.913
chr9	134422017	134422204	188	18	123	0.654	0.922
chr9	134422364	134422605	242	12	154	0.636	0.493
chr9	134445016	134447224	2209	155	1391	0.63	0.708
chr9	134447367	134448396	1030	80	704	0.683	0.669
chr9	134450180	134450370	191	7	90	0.471	0.662
chr9	134451451	134452713	1263	105	788	0.624	0.855
chr9	134453890	134455209	1320	104	887	0.672	0.711
chr9	134455327	134456367	1041	85	711	0.683	0.713
chr9	134459746	134459858	113	7	69	0.611	0.668
chr9	134460102	134460269	168	10	93	0.554	0.777
chr9	134471219	134471333	115	5	61	0.53	0.799
chr9	134471675	134471788	114	11	65	0.57	1.201
chr9	134503160	134503304	145	6	69	0.476	0.791
chr9	134510433	134510569	137	6	63	0.46	0.829
chr9	134534853	134536614	1762	166	1178	0.669	0.843
chr9	134573920	134574234	315	23	196	0.622	0.756
chr9	134608982	134609284	303	14	172	0.568	0.575
chr9	134610101	134610378	278	16	147	0.529	0.837
chr9	134610543	134610729	187	13	100	0.535	0.982
chr9	134621839	134622078	240	10	121	0.504	0.702
chr9	134622323	134622526	204	11	124	0.608	0.584
chr9	134635240	134635884	645	46	424	0.657	0.667
chr9	134675905	134675999	95	7	50	0.526	1.108
chr9	134698950	134699240	291	15	178	0.612	0.561
chr9	134743136	134744404	1269	121	862	0.679	0.827
chr9	134809297	134810476	1180	91	792	0.671	0.685
chr9	134810668	134810763	96	4	46	0.479	0.738
chr9	134838037	134838564	528	28	342	0.648	0.511
chr9	134843799	134844106	308	13	162	0.526	0.62
chr9	134888863	134888933	71	8	50	0.704	0.922
chr9	134895274	134896429	1156	95	717	0.62	0.859
chr9	134899205	134899413	209	9	101	0.483	0.754
chr9	134902061	134902369	309	11	148	0.479	0.63
chr9	134903040	134903329	290	11	150	0.517	0.588
chr9	134934004	134934114	111	8	71	0.64	0.706
chr9	134936431	134936845	415	54	348	0.839	0.779
chr9	134949788	134949889	102	7	63	0.618	0.72
chr9	134977279	134977392	114	10	73	0.64	0.86
chr9	134985855	134986754	900	106	679	0.754	0.833
chr9	134993113	134993225	113	7	77	0.681	0.541
chr9	135009530	135010082	553	45	364	0.658	0.765
chr9	135013938	135014860	923	132	714	0.774	0.966
chr9	135018512	135019134	623	26	377	0.605	0.457
chr9	135028238	135029449	1212	106	843	0.696	0.724
chr9	135064875	135065763	889	59	576	0.648	0.635
chr9	135071287	135071430	144	12	102	0.708	0.665
chr9	135090643	135090935	293	21	193	0.659	0.667
chr9	135097466	135097725	260	20	151	0.581	0.921
chr9	135099072	135099661	590	29	343	0.581	0.584
chr9	135099965	135100197	233	15	156	0.67	0.581
chr9	135107569	135107833	265	12	156	0.589	0.526
chr9	135120871	135121725	855	70	569	0.665	0.74
chr9	135139920	135141324	1405	158	1053	0.749	0.807
chr9	135169776	135169877	102	9	70	0.686	0.755
chr9	135171189	135171689	501	29	285	0.569	0.716
chr9	135171973	135172317	345	11	197	0.571	0.413
chr9	135188128	135188337	210	10	136	0.648	0.466
chr9	135188458	135189546	1089	79	715	0.657	0.687
chr9	135192659	135193210	552	56	378	0.685	0.87
chr9	135204288	135205899	1612	116	1002	0.622	0.745
chr9	135212611	135213409	799	85	561	0.702	0.872
chr9	135213540	135213922	383	34	269	0.702	0.721
chr9	135214484	135214582	99	6	60	0.606	0.663
chr9	135224034	135224221	188	14	125	0.665	0.681
chr9	135232166	135233623	1458	162	1081	0.741	0.809
chr9	135272527	135272634	108	8	71	0.657	0.709
chr9	135272752	135273760	1009	73	633	0.627	0.735
chr9	135283409	135284274	866	95	653	0.754	0.903
chr9	135284560	135285029	470	49	333	0.709	0.87
chr9	135314436	135315628	1193	105	825	0.692	0.738
chr9	135330354	135330465	112	12	77	0.688	0.919
chr9	135333901	135334608	708	78	522	0.737	0.811
chr9	135350173	135350620	448	16	231	0.516	0.59
chr9	135351249	135351482	234	10	135	0.577	0.529
chr9	135351940	135352316	377	19	237	0.629	0.512
chr9	135366231	135366416	186	14	128	0.688	0.649
chr9	135389233	135390015	783	64	558	0.713	0.644
chr9	135394428	135394792	365	30	250	0.685	0.702
chr9	135395620	135395769	150	13	94	0.627	0.886
chr9	135409407	135409528	122	11	89	0.73	0.678
chr9	135410420	135410594	175	11	114	0.651	0.615
chr9	135416040	135416192	153	13	97	0.634	0.853
chr9	135417411	135417952	542	73	433	0.799	0.858
chr9	135420110	135420669	560	29	338	0.604	0.569
chr9	135423237	135423461	225	27	158	0.702	0.986
chr9	135425243	135425719	477	29	312	0.654	0.578
chr9	135431983	135432132	150	9	94	0.627	0.629
chr9	135432298	135432434	137	10	82	0.599	0.839
chr9	135434023	135434409	387	35	270	0.698	0.75
chr9	135440454	135441068	615	35	381	0.62	0.597
chr9	135464036	135464720	685	86	502	0.733	0.939
chr9	135510974	135511560	587	28	352	0.6	0.531
chr9	135513815	135514142	328	20	190	0.579	0.732
chr9	135527898	135528157	260	13	164	0.631	0.506
chr9	135528774	135528970	197	8	120	0.609	0.441
chr9	135529168	135529311	144	10	100	0.694	0.576
chr9	135534336	135534907	572	33	349	0.61	0.621
chr9	135536721	135537685	965	44	558	0.578	0.546
chr9	135548947	135549250	304	14	187	0.615	0.492
chr9	135556467	135557968	1502	86	980	0.652	0.538
chr9	135563224	135563358	135	15	87	0.644	1.088
chr9	135564145	135564366	222	13	150	0.676	0.519
chr9	135565338	135565550	213	17	148	0.695	0.662
chr9	135599602	135599898	297	28	228	0.768	0.64
chr9	135614571	135614689	119	12	94	0.79	0.902
chr9	135643195	135643541	347	19	221	0.637	0.541
chr9	135644231	135644649	419	20	268	0.64	0.468
chr9	135648751	135649151	401	20	230	0.574	0.613
chr9	135659184	135659292	109	9	67	0.615	0.89
chr9	135660559	135661458	900	40	565	0.628	0.453
chr9	135661758	135661999	242	15	147	0.607	0.674
chr9	135667158	135667269	112	10	83	0.741	0.686
chr9	135668438	135668739	302	14	185	0.613	0.502
chr9	135669328	135670223	896	42	529	0.59	0.538
chr9	135677162	135677299	138	8	79	0.572	0.713
chr9	135678594	135678849	256	13	140	0.547	0.68
chr9	135682531	135683455	925	51	634	0.685	0.476
chr9	135697899	135698121	223	11	132	0.592	0.57
chr9	135710529	135711006	478	20	251	0.525	0.609
chr9	135716178	135716465	288	17	163	0.566	0.739
chr9	135717441	135717998	558	33	333	0.597	0.666
chr9	135718208	135718396	189	14	118	0.624	0.761
chr9	135723337	135723467	131	8	83	0.634	0.616
chr9	135730623	135730972	350	20	211	0.603	0.631
chr9	135733091	135733281	191	12	124	0.649	0.597
chr9	135743534	135743953	420	18	226	0.538	0.601
chr9	135748354	135748856	503	31	320	0.636	0.613
chr9	135759321	135759613	293	17	177	0.604	0.645
chr9	135766186	135766335	150	11	93	0.62	0.763
chr9	135767245	135767801	557	23	306	0.549	0.548
chr9	135768192	135768703	512	24	296	0.578	0.561
chr9	135770631	135771269	639	34	347	0.543	0.755
chr9	135786930	135787339	410	20	255	0.622	0.515
chr9	135790276	135790786	511	22	325	0.636	0.426
chr9	135794258	135794682	425	19	254	0.598	0.505
chr9	135803274	135803729	456	22	271	0.594	0.546
chr9	135805646	135805890	245	16	150	0.612	0.745
chr9	135809298	135809474	177	11	104	0.588	0.722
chr9	135824059	135824159	101	12	71	0.703	0.963
chr9	135834085	135834597	513	33	341	0.665	0.583
chr9	135836426	135836706	281	16	178	0.633	0.571
chr9	135837569	135837659	91	6	62	0.681	0.569
chr9	135846052	135848503	2452	295	1836	0.749	0.86
chr9	135866879	135869569	2691	369	1892	0.703	1.113
chr9	135880335	135881820	1486	112	988	0.665	0.682
chr9	135885953	135886357	405	21	247	0.61	0.561
chr9	135887892	135888264	373	21	211	0.566	0.711
chr9	135888498	135888727	230	13	146	0.635	0.561
chr9	135902904	135903468	565	44	365	0.646	0.747
chr9	135905401	135905493	93	9	61	0.656	1.119
chr9	135906319	135906437	119	8	73	0.613	0.767
chr9	135908255	135908731	477	30	316	0.662	0.573
chr9	135908977	135909642	666	40	438	0.658	0.556
chr9	135920830	135921200	371	15	204	0.55	0.542
chr9	135921843	135923715	1873	273	1441	0.769	0.985
chr9	135930355	135930995	641	46	447	0.697	0.591
chr9	135970327	135974114	3788	321	2981	0.787	0.547
chr9	135984467	135984781	315	19	190	0.603	0.663
chr9	135990324	135990765	442	47	318	0.719	0.825
chr9	135990902	135991792	891	112	674	0.756	0.912
chr9	135999074	135999177	104	8	75	0.721	0.6
chr9	136008452	136008673	222	19	155	0.698	0.705
chr9	136009302	136009657	356	23	228	0.64	0.632
chr9	136011663	136012280	618	27	391	0.633	0.437
chr9	136012418	136013106	689	32	422	0.612	0.498
chr9	136013327	136013565	239	13	140	0.586	0.645
chr9	136018105	136018743	639	53	455	0.712	0.665
chr9	136018875	136019024	150	24	105	0.7	1.309
chr9	136019507	136019583	77	7	43	0.558	1.182
chr9	136019792	136020520	729	80	475	0.652	1.034
chr9	136027955	136028339	385	21	243	0.631	0.559
chr9	136028571	136028878	308	20	207	0.672	0.578
chr9	136247584	136247912	329	16	187	0.568	0.608
chr9	136250899	136251666	768	42	458	0.596	0.616
chr9	136251823	136252119	297	12	161	0.542	0.553
chr9	136274595	136274702	108	8	71	0.657	0.689
chr9	136283209	136283691	483	23	263	0.545	0.643
chr9	136313047	136313257	211	18	125	0.592	1.001
chr9	136314839	136314917	79	7	57	0.722	0.731
chr9	136319183	136319490	308	20	219	0.711	0.56
chr9	136325695	136326563	869	49	566	0.651	0.533
chr9	136326902	136327182	281	15	163	0.58	0.655
chr9	136356931	136357177	247	33	186	0.753	0.956
chr9	136357337	136358812	1476	239	1184	0.802	1.009
chr9	136360596	136360712	117	9	86	0.735	0.571
chr9	136369461	136369730	270	17	175	0.648	0.608
chr9	136383367	136383546	180	14	101	0.561	1.033
chr9	136391991	136392248	258	19	174	0.674	0.651
chr9	136407824	136408076	253	14	166	0.656	0.514
chr9	136417633	136417970	338	20	229	0.678	0.516
chr9	136419041	136419404	364	17	210	0.577	0.561
chr9	136433058	136433213	156	10	102	0.654	0.611
chr9	136439061	136439243	183	15	127	0.694	0.724
chr9	136440690	136441006	317	23	213	0.672	0.685
chr9	136460848	136460953	106	11	78	0.736	0.779
chr9	136470455	136470716	262	16	166	0.634	0.609
chr9	136470897	136471468	572	32	381	0.666	0.505
chr9	136471844	136472297	454	24	240	0.529	0.8
chr9	136487744	136488086	343	25	245	0.714	0.58
chr9	136496319	136498555	2237	148	1588	0.71	0.753
chr9	136532870	136533127	258	26	158	0.612	1.076
chr9	136557606	136557765	160	12	103	0.644	0.744
chr9	136566031	136566488	458	22	268	0.585	0.575
chr9	136566696	136566757	62	6	37	0.597	1.107
chr9	136572780	136573511	732	29	404	0.552	0.52
chr9	136577667	136577863	197	17	121	0.614	0.918
chr9	136578168	136578558	391	12	194	0.496	0.499
chr9	136578872	136579070	199	16	131	0.658	0.806
chr9	136580545	136580951	407	18	214	0.526	0.64
chr9	136589131	136589217	87	5	52	0.598	0.694
chr9	136623703	136623993	291	17	183	0.629	0.591
chr9	136630163	136630348	186	11	117	0.629	0.601
chr9	136655536	136655913	378	16	200	0.529	0.607
chr9	136657218	136657359	142	7	76	0.535	0.69
chr9	136659753	136659977	225	18	146	0.649	0.804
chr9	136673074	136674208	1135	139	852	0.751	0.869
chr9	136674837	136675066	230	14	143	0.622	0.647
chr9	136679104	136679570	467	25	265	0.567	0.668
chr9	136722688	136722885	198	13	129	0.652	0.623
chr9	136723103	136723384	282	12	143	0.507	0.666
chr9	136732320	136733235	916	40	542	0.592	0.5
chr9	136734087	136734285	199	12	111	0.558	0.777
chr9	136748823	136749284	462	26	288	0.623	0.58
chr9	136760264	136761488	1225	65	776	0.633	0.583
chr9	136763221	136763430	210	14	139	0.662	0.612
chr9	136763570	136764231	662	34	386	0.583	0.608
chr9	136771003	136771180	178	10	108	0.607	0.654
chr9	136785384	136785986	603	32	376	0.624	0.546
chr9	136788197	136788411	215	16	139	0.647	0.717
chr9	136788619	136788813	195	11	111	0.569	0.773
chr9	136789499	136789659	161	11	104	0.646	0.655
chr9	136800395	136800703	309	18	177	0.573	0.78
chr9	136802674	136802833	160	10	100	0.625	0.642
chr9	136806864	136807312	449	18	243	0.541	0.552
chr9	136812675	136813566	892	42	530	0.594	0.534
chr9	136813708	136814208	501	25	306	0.611	0.537
chr9	136814816	136815323	508	26	309	0.608	0.556
chr9	136815603	136815831	229	12	135	0.59	0.611
chr9	136816101	136816187	87	6	51	0.586	0.803
chr9	136817751	136817951	201	11	126	0.627	0.559
chr9	136832821	136833100	280	20	153	0.546	0.96
chr9	136841938	136842110	173	13	108	0.624	0.793
chr9	136848334	136848703	370	15	209	0.565	0.508
chr9	136849853	136850113	261	20	174	0.667	0.705
chr9	136851593	136851874	282	14	180	0.638	0.49
chr9	136856353	136856479	127	11	77	0.606	0.944
chr9	136859186	136859360	175	11	116	0.663	0.573
chr9	136861075	136861376	302	21	224	0.742	0.524
chr9	136861498	136861960	463	27	287	0.62	0.611
chr9	136866763	136866941	179	17	121	0.676	0.863
chr9	136867316	136867838	523	23	322	0.616	0.464
chr9	136870746	136871024	279	20	160	0.573	0.881
chr9	136873975	136874297	323	25	222	0.687	0.69
chr9	136874629	136874745	117	6	64	0.547	0.688
chr9	136875495	136875778	284	15	177	0.623	0.55
chr9	136904137	136904418	282	16	146	0.518	0.847
chr9	136913179	136913383	205	10	114	0.556	0.666
chr9	136953678	136953778	101	6	49	0.485	1.013
chr9	136967114	136967219	106	6	62	0.585	0.662
chr9	136967431	136967553	123	11	77	0.626	0.925
chr9	136974156	136974381	226	13	122	0.54	0.793
chr9	136994963	136995399	437	24	236	0.54	0.769
chr9	136999063	136999153	91	5	47	0.516	0.824
chr9	137021895	137022040	146	11	84	0.575	0.945
chr9	137022752	137023072	321	27	233	0.726	0.639
chr9	137023987	137024857	871	51	537	0.617	0.616
chr9	137066308	137066607	300	13	158	0.527	0.659
chr9	137106954	137107674	721	82	534	0.741	0.83
chr9	137117771	137118483	713	37	421	0.59	0.596
chr9	137118673	137120945	2273	220	1613	0.71	0.769
chr9	137130062	137130278	217	14	126	0.581	0.767
chr9	137136931	137137922	992	54	655	0.66	0.5
chr9	137138298	137138479	182	15	121	0.665	0.746
chr9	137142349	137143052	704	29	391	0.555	0.534
chr9	137150496	137150663	168	9	97	0.577	0.668
chr9	137151244	137152470	1227	63	683	0.557	0.675
chr9	137158242	137159442	1201	54	738	0.614	0.48
chr9	137197726	137197973	248	15	138	0.556	0.795
chr9	137198237	137198321	85	6	56	0.659	0.651
chr9	137216367	137217057	691	41	414	0.599	0.661
chr9	137248930	137249090	161	8	75	0.466	1.052
chr9	137275872	137276216	345	31	240	0.696	0.743
chr9	137279388	137279508	121	9	87	0.719	0.576
chr9	137283840	137284034	195	14	111	0.569	1.026
chr9	137290262	137291039	778	55	484	0.622	0.833
chr9	137292097	137292305	209	11	110	0.526	0.761
chr9	137296562	137297298	737	39	456	0.619	0.553
chr9	137298213	137298309	97	6	59	0.608	0.729
chr9	137302213	137302345	133	8	66	0.496	1.076
chr9	137303327	137303483	157	12	89	0.567	0.957
chr9	137309226	137309335	110	8	62	0.564	0.924
chr9	137315433	137315581	149	6	82	0.55	0.533
chr9	137316879	137318189	1311	69	831	0.634	0.577
chr9	137319813	137320895	1083	48	619	0.572	0.544
chr9	137322936	137323049	114	9	76	0.667	0.729
chr9	137333331	137333560	230	16	143	0.622	0.751
chr9	137357554	137357651	98	7	47	0.48	1.27
chr9	137379487	137379681	195	10	110	0.564	0.755
chr9	137381714	137382149	436	22	256	0.587	0.588
chr9	137387699	137387953	255	21	173	0.678	0.716
chr9	137390048	137390199	152	10	89	0.586	0.77
chr9	137404071	137404269	199	11	136	0.683	0.486
chr9	137423223	137423451	229	13	125	0.546	0.794
chr9	137429327	137429729	403	26	241	0.598	0.734
